RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,CLTUR_ART_VIEWNG_INTRST_DGREE_VALUE,CLTUR_ART_ACT_INTRST_DGREE_VALUE,SPORTS_VIEWNG_INTRST_DGREE_VALUE,SPORTS_ACT_INTRST_DGREE_VALUE,TURSM_TOUR_INTRST_DGREE_VALUE,RCRT_REST_INTRST_DGREE_VALUE,SELF_IMPT_SELF_MANAGE_INTRST_DGREE_VALUE,SCT_EXCHG_INTRST_DGREE_VALUE
313488,20211103,M,30대,부산광역시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,매우 커졌다,조금 커졌다,매우 커졌다,조금 커졌다
314474,20211103,M,50대,인천광역시,300만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,비슷하다
315016,20211103,F,50대,전라남도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,조금 작아졌다
315133,20211103,F,20대,경상북도,무응답,비슷하다,비슷하다,비슷하다,매우 커졌다,비슷하다,비슷하다,비슷하다,비슷하다
316632,20211103,F,40대,경기도,700만원 이상,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 커졌다,비슷하다,비슷하다,조금 작아졌다
317991,20211103,F,20대,경기도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,매우 작아졌다,매우 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
318389,20211103,F,60대,인천광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
318769,20211103,M,40대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
319332,20211103,F,60대,경기도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다
319811,20211103,M,30대,부산광역시,300이상500만원 미만,조금 커졌다,매우 커졌다,매우 작아졌다,조금 커졌다,매우 커졌다,비슷하다,조금 커졌다,조금 커졌다
322040,20211103,M,40대,경상남도,500이상700만원 미만,비슷하다,비슷하다,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,조금 커졌다,비슷하다
323855,20211103,M,20대,서울특별시,500이상700만원 미만,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
325196,20211103,F,40대,인천광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
325422,20211103,F,60대,세종특별자치시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
326087,20211103,M,40대,경기도,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 작아졌다,비슷하다,조금 커졌다,비슷하다,조금 커졌다
327358,20211103,M,60대,충청북도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다
329190,20211103,F,40대,경기도,300만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
331594,20211103,M,30대,경상남도,300만원 미만,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다
332004,20211103,F,40대,대구광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
333143,20211103,F,50대,경상남도,700만원 이상,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다
334257,20211103,F,40대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
335431,20211103,F,20대,대전광역시,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
337063,20211103,F,40대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
337407,20211103,M,50대,경상남도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
338769,20211103,M,40대,경상남도,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,비슷하다,비슷하다
338913,20211103,F,60대,울산광역시,500이상700만원 미만,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다,비슷하다,매우 작아졌다,조금 작아졌다
339465,20211103,M,50대,부산광역시,300이상500만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
339916,20211103,F,30대,제주특별자치도,500이상700만원 미만,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다
340025,20211103,M,40대,서울특별시,700만원 이상,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 작아졌다
341173,20211103,F,60대,경상남도,700만원 이상,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,매우 작아졌다
342335,20211103,F,40대,전라북도,700만원 이상,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
342712,20211103,F,20대,광주광역시,300만원 미만,조금 커졌다,조금 커졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
344046,20211103,F,50대,서울특별시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다,비슷하다,비슷하다
344693,20211103,M,40대,경상북도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다
344905,20211103,M,30대,전라북도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
345514,20211103,M,50대,서울특별시,500이상700만원 미만,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
346175,20211103,F,50대,강원도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,매우 작아졌다
346218,20211103,F,40대,대구광역시,500이상700만원 미만,매우 작아졌다,매우 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,조금 작아졌다
346471,20211103,F,50대,대전광역시,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 작아졌다,비슷하다,매우 커졌다
346868,20211103,F,40대,강원도,300이상500만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,매우 작아졌다,조금 커졌다,매우 작아졌다
346971,20211103,M,50대,대구광역시,무응답,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
347063,20211103,F,50대,인천광역시,300이상500만원 미만,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,조금 작아졌다
348213,20211103,M,20대,서울특별시,300이상500만원 미만,조금 커졌다,조금 커졌다,조금 작아졌다,조금 커졌다,조금 커졌다,매우 커졌다,조금 커졌다,조금 커졌다
348295,20211103,F,20대,충청북도,300이상500만원 미만,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
350155,20211103,M,60대,인천광역시,500이상700만원 미만,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다
350419,20211103,M,50대,경기도,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
350646,20211103,F,40대,서울특별시,700만원 이상,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,조금 커졌다,매우 커졌다
350789,20211103,F,60대,인천광역시,500이상700만원 미만,비슷하다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,비슷하다,비슷하다,매우 작아졌다
352596,20211103,M,30대,경기도,300이상500만원 미만,비슷하다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다
352885,20211103,F,50대,경기도,500이상700만원 미만,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,비슷하다
353272,20211103,M,50대,울산광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
353452,20211103,F,30대,경기도,300이상500만원 미만,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,매우 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
354188,20211103,M,20대,충청북도,300만원 미만,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,매우 커졌다
354764,20211103,M,60대,경기도,300만원 미만,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다
355365,20211103,F,40대,부산광역시,500이상700만원 미만,조금 커졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 작아졌다,비슷하다
356355,20211103,F,50대,인천광역시,300이상500만원 미만,비슷하다,조금 작아졌다,매우 작아졌다,매우 작아졌다,매우 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
359722,20211103,M,20대,전라남도,700만원 이상,조금 커졌다,비슷하다,매우 작아졌다,조금 작아졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다
359944,20211103,F,40대,대구광역시,500이상700만원 미만,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다
361885,20211103,F,60대,서울특별시,500이상700만원 미만,조금 커졌다,조금 커졌다,비슷하다,매우 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다
362470,20211103,M,30대,경기도,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
363305,20211103,M,50대,대구광역시,700만원 이상,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다
365115,20211103,F,40대,경상남도,300이상500만원 미만,조금 작아졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,비슷하다,비슷하다,비슷하다
365291,20211103,M,50대,경상북도,500이상700만원 미만,매우 작아졌다,조금 작아졌다,비슷하다,비슷하다,조금 커졌다,비슷하다,비슷하다,비슷하다
365466,20211103,M,30대,경상남도,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,매우 커졌다,매우 커졌다,조금 커졌다,조금 작아졌다
366049,20211103,F,60대,서울특별시,700만원 이상,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
366365,20211103,M,20대,경기도,700만원 이상,비슷하다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다
366783,20211103,M,20대,경상남도,500이상700만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
367229,20211103,M,30대,강원도,무응답,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,조금 작아졌다,매우 커졌다,매우 커졌다,매우 작아졌다
367336,20211103,F,20대,경기도,700만원 이상,조금 작아졌다,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 커졌다,비슷하다,비슷하다
367642,20211103,M,60대,세종특별자치시,700만원 이상,조금 커졌다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,비슷하다
368758,20211103,F,40대,전라남도,500이상700만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다
368840,20211103,M,50대,경기도,700만원 이상,조금 작아졌다,매우 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
368958,20211103,M,20대,서울특별시,700만원 이상,조금 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,매우 작아졌다
369153,20211103,M,20대,경기도,300만원 미만,매우 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다,매우 커졌다
369537,20211103,F,30대,대구광역시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다,비슷하다
369877,20211103,F,20대,부산광역시,무응답,조금 커졌다,조금 커졌다,조금 커졌다,조금 커졌다,매우 커졌다,매우 커졌다,비슷하다,비슷하다
370134,20211103,F,60대,서울특별시,300만원 미만,비슷하다,비슷하다,비슷하다,비슷하다,매우 작아졌다,조금 작아졌다,비슷하다,조금 작아졌다
370245,20211103,F,30대,부산광역시,300이상500만원 미만,비슷하다,비슷하다,비슷하다,조금 작아졌다,조금 커졌다,비슷하다,조금 커졌다,조금 작아졌다
370502,20211103,M,30대,충청남도,500이상700만원 미만,조금 작아졌다,비슷하다,조금 커졌다,조금 작아졌다,조금 작아졌다,조금 커졌다,조금 커졌다,조금 작아졌다
370756,20211103,M,60대,강원도,300이상500만원 미만,조금 커졌다,매우 작아졌다,조금 커졌다,조금 작아졌다,매우 작아졌다,비슷하다,조금 작아졌다,조금 커졌다
372042,20211103,M,40대,대구광역시,300만원 미만,조금 커졌다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 작아졌다,비슷하다,조금 작아졌다
373324,20211103,M,30대,경상북도,700만원 이상,조금 커졌다,조금 커졌다,비슷하다,조금 커졌다,조금 커졌다,비슷하다,비슷하다,조금 커졌다
